	h1_1	h1_2	h1_3	h2_1	h2_2	h2_3	h3_1	h3_2	h3_3
AP2B1	7.68955555837333	7.88327031362657	7.49988941678693	8.07238882449982	7.80660711955712	7.94789430368517	8.62537601657474	8.71827667859639	8.14027679778921
ZNF263	6.26293369833674	6.22496917001002	6.24873065050116	5.35090007020388	5.60627386252414	5.52494629871441	5.71256398023239	4.520146238324	5.79786323388787
SPATA20	4.55547575587774	4.59471973243097	5.16001007144965	5.39221354414359	5.47051347617211	5.52494629871441	2.33363832482174	3.75103012055409	3.51189201677692
MAP3K9	4.10962513474856	4.130698268864	3.93126565288053	3.85349522819166	3.77758247876598	3.82126529626028	4.68961390053678	3.21599284516462	3.55561339420624
RALA	7.3687192372978	7.49685822149708	7.37235120250867	6.59840332396468	6.50433347402292	6.53912206747878	6.28852907326818	6.5408622153641	6.2632129039202
BAIAP2L1	2.65520810246296	2.80131436905759	2.65592435159512	3.18178081859591	3.41753901130706	3.48022837842521	6.04068834108366	6.33260203207447	6.22761646336896
AGK	5.42752897307712	5.50462626621002	5.46712646270824	5.68086548415666	5.67915274244123	6.0382238315461	6.71359854108052	6.87507860026367	5.98004085251533
PHTF2	5.48751837177726	5.09912160881062	5.18358404434339	5.37646344185431	5.23298534571822	5.20107430722814	5.56904532934652	6.71241867128412	5.17368838217673
FARP2	5.70792132595281	5.51149625557706	5.42818496114641	5.60989896280251	5.40326891434043	5.51975674261185	6.6151705029321	6.51117608481945	5.98271251076196
DBF4	5.51204937794661	5.68964753288533	5.33441754304186	6.00151061316055	5.46502793708838	5.54040389345461	5.31467304647799	5.10112888813262	5.4103732569469
IFRD1	6.41050343361596	6.40299857065265	6.4487602476486	5.67056966853557	5.51896674419919	5.86489222866054	6.07329300651559	4.63470600258686	5.91158896992128
COX10	4.63021372299609	5.08690824451805	4.88312415838918	4.61929766080476	4.41184789922921	4.24261656947133	3.97490826644485	4.89590374994104	4.79634540624562
GTF2IRD1	5.28889664300053	5.53416278687919	5.29600031637856	4.02493646208136	4.21675688392633	3.75214093560546	2.77534377456266	1.50817359665793	3.73111019031822
PAF1	5.72900217651689	6.14328537241631	6.04245168617037	5.75339055639205	5.90661259097879	5.78495573255897	5.34703391819078	6.46856174075907	6.07823883933073
VPS41	6.3640945370095	6.4656557178689	6.41728916926072	6.73806541716427	6.69681140893774	6.59200162708173	6.60182241967116	7.0000266929876	6.88684230758559
ARHGAP44	1.50442815028735	1.18613725528943	1.74734737935871	1.69490331755694	1.18374182669837	1.35760909176126	3.52493697705662	4.04422649689814	3.96525763471486
ELAC2	6.5532613348123	6.73486743885125	6.59129597166813	6.94870087625427	7.13189271352132	7.01904241834248	6.97921610792831	6.97849353143796	7.10852140626677
ARSD	2.71981718388603	3.26955326347706	2.92568462061723	2.62197179510309	2.80389375588182	2.74326278425901	0.911405324138692	2.73056601799438	2.98137730007814
PNPLA4	1.88857164162041	2.05434738273389	2.3574008610427	2.46401943532685	2.87179782038363	3.80429221765657	4.37083694277599	4.17113860938036	3.14296644235239
ADIPOR2	7.1201357088551	7.18577939964059	7.13059692161911	6.79011459120339	6.78089775033033	6.89626740154913	6.79404837350053	7.35449975022837	6.47915523036492
CDKL3	3.58178703299359	3.92653375485591	3.7023599245854	3.61661856060888	3.66725906385998	3.56328411815277	3.50595387368905	4.7408343534482	3.33918993066403
MARK4	5.11564055016633	5.14990493813009	4.80015373853337	4.46103557688803	4.19040555697938	3.82126529626028	4.6980016860295	3.62365081407786	4.36808607629849
CCDC124	4.05223765259104	4.85090902471749	4.41828310318972	5.66798419285993	5.16694658415539	3.58332187138932	3.3443647314148	3.32920345561261	4.70869272421063
PAFAH1B1	7.55141338395007	7.60946997287151	7.34438710654725	7.50044284357673	7.52359182958299	7.24811854578632	7.95361188425938	8.35867301041605	7.71553492302947
KIAA0100	6.98756073625177	7.12585638087232	6.83108328740521	7.56370413992391	7.47119770432859	7.47822324253483	7.53842842969275	7.46701627190117	7.32925289454026
GAS7	7.30082528731857	7.4433754175295	7.1048993839768	6.2568231716166	6.45814155150314	6.1090451687358	5.7812767303164	5.67274536360603	5.56811980724458
TRAPPC6A	4.00980238627064	4.57299198679756	4.54016620825844	4.96511637590015	5.36254497948713	4.60798392562358	3.46722147920033	2.55547931143629	4.67605117252791
CD79B	6.43636756683178	6.55148763046792	6.52824682966655	6.5458604670635	6.72691689225392	6.41324139874249	4.87117547935016	4.31552851871553	5.11644999757331
RPUSD1	4.66344425256272	5.06216688719318	4.61836093863864	5.01479801529177	4.89237869780608	4.24261656947133	1.99546958892717	2.55547931143629	4.09931855744956
LUC7L	5.80789934046715	5.69770167824685	6.02428801947277	5.66279929944135	6.04907415004239	6.12622031254393	6.01406345550243	5.49002624994767	6.57610276973919
TSR3	4.05223765259104	4.87951358090795	4.95611651683119	5.12447213563227	5.25857705962096	4.36341471344246	3.94702923386941	3.32920345561261	5.34957654889573
PIGQ	4.38000831565223	4.07613607149917	4.43409361803718	4.74728002188272	4.55297563636409	3.95030724126202	3.25623382113613	3.38264271457407	4.30970316616365
CRAMP1L	4.52566694666169	4.2989697514538	4.51808371018016	3.86256881181713	3.91267010179916	4.05446447255331	3.84497796239972	4.36946732582634	4.60846527647197
DNAJC11	6.08019171416204	6.2890086414036	6.25764308064185	5.98498708203365	6.24423762034844	6.06697088559165	5.78914957408769	6.27016798531566	6.23435804124801
E2F2	0.979337105543589	0.936777786352709	2.14327605568985	3.77877587481196	4.02131136180298	3.90325866845759	2.60739913724859	4.63470600258686	2.13338039352319
PSMB1	7.53953011436872	7.48875804759227	7.68222801397068	7.63559947313386	7.81848566379542	7.69745909464588	8.08253207079076	8.10212488060634	7.8103247526301
JARID2	6.0406918321834	5.89798173670277	5.70072699284244	5.16537602355974	5.15336817765485	5.06519087914637	5.92039410736595	5.51417233727937	5.62395052396939
CDK11A	4.96385976892464	4.87241543600678	5.26980846161878	4.19979222658023	4.51100336588877	4.40903733056826	4.94350616730572	5.37607006065058	4.64939554052685
NADK	7.11714049316149	6.9708240271716	7.37644831577954	7.09445956656583	7.27669468016561	7.1338829185586	7.01992978091686	5.53792094005198	7.21119306473981
DLEC1	3.00548939339956	2.77109975601058	2.9912729622448	2.85803915333661	3.24903328695009	3.64181752069946	2.8674619765511	1.99360042382817	3.33918993066403
CYTH3	6.28445347644305	6.53472491236493	6.14687829237005	5.85917290195362	6.07811050205221	5.64896548763006	5.60517103635648	4.7611543378278	5.6409636343456
ADAM22	5.04595138974361	4.88657697343052	4.98323564317938	4.74237289116231	4.76424467922882	5.11421921507373	5.03903860386457	5.77620868355009	4.5663398007993
SYPL1	5.66481238452005	5.8590115454646	5.72663467070842	5.97037210135164	5.86972349214577	5.56580411013129	4.61184504227978	3.83010169154529	4.83825235797954
CYB561	4.60762703792885	4.59471973243097	4.70562025374899	4.41860031056763	4.64317344533567	4.474875143931	4.43245606103966	3.02754775575151	3.78107864959231
SPAG9	7.35607133302185	7.40760929698325	7.18767017504831	6.66733709931201	6.6827018095223	6.65489519199459	7.36886828878724	8.04939930645887	7.17660822741725
CELSR3	3.54659760453129	3.3329786436187	3.83926986879975	2.97978442568898	3.50566992158573	3.17159710615131	2.95404966154719	3.57856292454933	2.89324638979948
SS18L2	4.98153466124784	4.92481932204465	5.30031976583543	5.18720789098023	5.09773930880115	5.21398441611553	4.45242447727225	3.90506374922651	5.28610465421189
MPND	2.58756938558759	2.67646288187251	2.57266884794577	2.33957206440236	2.9045877555013	2.51193723815255	3.21006363970321	1.50817359665793	2.61880722069343
MGST1	6.09650504745199	6.16378062381983	6.23751212553562	5.34119580688203	5.35069526160939	5.57083092720612	5.15324550770336	5.57282655500018	4.26650547676255
CRY1	2.93466805620986	3.44247700854921	3.2090781140856	3.52814977274657	3.34771756180949	3.19782864772449	4.14406608092897	4.5670672857115	2.34750519887604
IL32	5.96940646949364	6.13292751737485	6.09063051430146	6.11406235255434	6.25699080872901	6.24104071454579	5.96277742585972	4.87740740632365	5.99863938869921
PKD1	4.82390892475597	5.23261168508893	4.59041439813572	5.2542400106026	5.02504408067931	3.83804100901111	3.52493697705662	1.06071461968671	4.05937981207941
MED24	6.15803231661363	6.45381572494064	6.40129238675702	6.50877481549623	6.71772039870072	6.33857783097808	6.3695248053132	6.77371050969489	6.75083561437722
RHOBTB2	4.24017060318411	4.12473671062528	4.11902850944318	4.06479245089547	4.38885625660298	4.474875143931	4.11929817578002	5.20861331479902	5.29473065922749
HEATR5B	4.76389215822805	4.78817326936952	4.80015373853337	5.33142582570072	5.39175032987216	5.57083092720612	5.6140628675296	4.7611543378278	5.66444988624914
SEC62	7.2015724304525	7.36019105108116	7.24705342298319	7.2802890821922	7.23056268345136	7.24340385191427	7.57872979441732	7.7006308114526	7.88719883669673
RPS20	9.44604777601086	9.5213858078365	9.59448716752218	9.53428455891867	9.5879372602658	9.5029249733696	9.63209420947082	9.57246727345409	9.57599219721253
CSDE1	9.42682357263097	9.62347650861913	9.29044705442387	9.40439977601524	9.26707340503721	9.28127203750471	9.76077914680612	10.143589423632	9.47619585488438
UBE3C	7.26157799420482	7.33394787109277	7.11351618884699	7.23646352824337	7.28450149056216	7.32450986948117	6.79600324512876	7.10312018595171	6.94416622098107
REV3L	6.23373204274549	6.52796490761449	6.03728536000164	5.98290827037586	5.58113916684148	5.58083231936362	5.58722125531096	4.04422649689814	5.63077986235951
FAM76A	3.64969109749539	3.36367544084161	3.85109530419654	3.09205065793989	3.54779539725841	3.29823054468232	3.32283156986516	0.771208002491723	2.44372051413534
TRAF3IP3	5.39162294455495	5.07767988656451	5.45167576573257	6.10644414321709	6.1720057186474	6.32078486085122	6.3642642888525	6.03173555271494	5.96930446777757
POMT2	4.3394615239919	4.39620940499001	4.65254962481446	3.43389944695052	3.99109674875597	4.09689973887371	4.22755106643205	3.09313609737909	3.45145616291495
VTA1	6.43155322963592	6.67084828237508	6.32490871669797	6.37249890228637	6.08885021696488	6.14656417548688	6.28574931317719	6.52906096313175	6.06064477931599
BAZ1B	7.70957940571341	7.89294843831861	7.55062880682989	7.63228749959279	7.58430505584704	7.54870811630798	7.64746895201051	7.52163585646449	7.51235434494652
RANBP9	6.15023921169029	6.19541048154617	5.76151471128531	5.74114349608077	5.47051347617211	5.70490897635693	5.934660676439	6.7331399616582	6.20720062681486
SPRTN	4.17253188630875	4.04490768684758	4.12877648599474	3.77877587481196	3.79517653878071	3.36919706603647	5.04562626389933	2.64567712040786	3.28826599550136
METTL13	5.21983760108711	5.20744776153484	5.13120322338928	5.80372223194219	5.95437513362997	5.86897918618378	5.99376729369617	4.91416595633377	5.77338425780231
DYRK4	3.18402752514658	3.59687461713464	3.63555655390116	3.10739862227333	3.34771756180949	3.43683578291183	4.28435742205052	3.86806954174431	3.89891513988617
ZNF207	8.50002764479478	8.42332824332543	8.51320777476573	8.2318755640741	8.07945734675021	8.31966548018659	8.07208353735919	7.69007123976632	8.23014824823788
UQCRC1	6.72703888062639	6.99879846018043	6.93056920341448	6.8495075197155	6.9996587622594	6.93381911847345	6.44372228347146	6.68076778487623	6.85948499505763
STARD3NL	6.07813951603379	6.05669768742022	5.9738018260184	5.89056144477005	5.75303487115364	5.70490897635693	5.7249300134365	5.93667335574334	5.46489453723975
CD9	5.86376825061983	5.98446761254905	5.90456132905147	5.14320869821386	5.01756896011716	5.04365771759673	4.6555664197091	4.39569886739952	4.67605117252791
NCAPD2	6.38914195505119	6.53360044228393	6.44291147595876	7.59466444910735	7.62176354364691	7.7549041906944	7.61461679152984	7.70850007664079	7.05874691229261
IFFO1	5.01624779553582	4.41098115561997	5.04116183803716	4.55917666836719	5.08349035306287	4.82547754754719	5.10359948942204	5.33599262127525	4.95168561514133
GIPR	5.11963693787662	4.10064103500782	4.91727238080103	2.8212806033265	3.52688640749543	3.71629573665874	2.24482905786388	1.50817359665793	4.26650547676255
NISCH	6.45862446067422	6.16668489262325	6.19174476532433	6.01378024097028	6.1920666913493	5.93674251368021	6.20271418396766	5.79603985547166	5.91158896992128
FUZ	2.69860069797634	2.87419324897469	2.80927512850192	3.13761323532034	3.50566992158573	3.0899133085576	3.46722147920033	2.35617050321288	3.43594316354362
IDS	8.72031072230497	8.87141445262869	8.62762904950878	7.9035326783805	7.36033055842169	7.62801746291288	8.18380183317618	8.24784171120396	7.95814824666648
BTK	6.69926845778501	6.68914265272588	6.4719210667918	7.43504036835509	7.19951821745166	7.33341084398341	7.34369666238647	7.63057022801766	7.07386039882016
SCMH1	4.7224474399307	4.48730679000999	4.67932895593006	5.17269008252505	4.92470935142207	5.1945756699294	5.14713238397675	6.5408622153641	4.61536813672666
FYN	4.63580557124044	4.87951358090795	4.71211889104773	3.57306219462214	3.62852666937126	3.29823054468232	4.83360317253506	3.21599284516462	4.16665654839749
HIVEP2	6.34031797699473	6.46801210065635	5.88743715126026	5.41397875282726	5.35663228661724	5.1945756699294	5.8240551890359	7.3578393235735	5.51374044116929
TCEB3	6.15997403297792	6.48672587796635	6.37900311552791	6.49571209509977	6.28216387993857	6.34152210759362	6.93199641891194	6.4623699070448	6.66528165049293
LYPLA2	6.41863589619267	6.44067851044691	6.60532837448629	6.5820166447253	6.7698170887866	6.60920603077154	6.30509608832615	4.91416595633377	6.73666054906644
CLCN6	6.27731582408115	5.85541604194406	6.07054044148265	5.18720789098023	5.27120466794871	5.84428194898525	5.14713238397675	4.67809859810024	5.20605789800986
NME2	6.97438033205981	7.26718735799516	7.15584472919291	7.65792147993757	7.76256875062887	7.47420459079744	7.53375004686293	7.09913483800053	7.26376218816094
BTBD7	6.0301148416929	6.18542145520484	5.9952748928023	5.46848368347145	5.31455069787429	5.28299603098716	5.42994046312087	6.56417900638667	5.18301116124779
APBA3	4.06057695350377	4.13663529387185	4.31106214637583	4.29670025714136	4.19040555697938	3.69803353026601	3.73515468444696	2.35617050321288	4.65610576211641
MKS1	3.54659760453129	3.65594055799916	3.82734670142393	3.9070999717875	4.42320776139376	4.42022106906093	3.54367353963821	2.45926399617698	3.86456363509539
ABHD5	3.92099311931278	3.64764918436777	3.41430325227718	3.18178081859591	3.70497872980914	3.734329659489	3.48671765482613	4.69931508400994	3.21744465831166
AKAP8L	6.15023921169029	6.07536354401571	6.06547390408622	5.72382104905873	5.66486851643498	5.61530107592038	5.84686507194398	5.44048678914635	6.32767761317441
MBTD1	5.38499746773991	5.05904416943528	5.22960692745027	4.59228011016628	4.56328064475583	4.87508799576642	4.06844903428427	5.28076310055486	4.53027054609178
UTP18	5.96497081637339	6.11800037912941	5.95474708621969	6.57098786638428	6.36401937413859	6.49220102009129	5.2012397893162	5.91869561481428	6.3128914437947
RNF216	7.54696862035971	7.21061736011673	7.60663694150651	6.61326267391103	6.83080044851144	6.77082753262121	5.92039410736595	6.86572560127601	6.92206610413672
TTC19	5.82023014237787	5.68357727831599	5.82884249734941	5.54092334893006	5.56071128514369	5.22678002142062	4.91500756081889	5.92771248817171	5.38636113469306
PTBP1	7.97686084759456	8.14788551355276	8.04727837197355	8.28725506783056	8.30728847409419	8.19985804043623	7.49215381590247	7.26127889347939	8.11979132877524
LARS2	3.99247250773272	4.45441003804519	4.02819953124316	5.53809453421807	5.54519828577237	5.72308490232138	4.36030627528382	4.98498729352346	5.65107602416577
PIK3C2A	6.18879047117254	6.00408529781819	5.7708828938195	5.72382104905873	5.34473370337067	5.14150504099487	5.43496728019571	7.0212431788973	5.69083133067577
ANLN	2.61046978769767	3.08537427835451	2.6826416899709	4.63526861771655	4.47870287398546	4.62741445557249	3.8144435942516	4.2594944838012	3.32241421791321
WIZ	5.05849664306272	5.13515332657062	4.96702541599813	4.73744901252303	4.79954173134212	4.38640635606869	4.63823654117119	3.86806954174431	5.0312661758705
RABGAP1	5.94483986126715	5.81711215376742	5.94650309212478	5.91693284239018	5.82331701914522	5.71856234363068	6.50236656548129	7.07092481828893	5.839726752631
QPCTL	3.4983020474905	3.36367544084161	4.41031239208114	4.12635677997721	4.16356394476074	4.24261656947133	4.0554516937554	3.02754775575151	3.48199053106306
PPP5C	6.35564782060405	6.58877714943605	6.33757327534107	6.58613079686956	6.69212352490756	6.69458348069624	5.59622406169191	6.5231239381239	6.30437366235299
CEP68	4.48906384063517	4.70271278103033	4.61836093863864	5.20871430226953	5.03987912184225	4.95415956675762	5.33094421565248	4.39569886739952	4.90737671863436
MAP4K3	3.46098888902245	3.50806535017679	3.50691440246205	2.91147841229807	2.99870993286585	3.0899133085576	3.32283156986516	4.01067393718711	3.55561339420624
ZBTB32	7.23050195494608	7.08499053183253	7.34229396865249	6.55987412791227	6.8477610557928	6.5770899176778	5.55987076716601	5.37607006065058	5.98271251076196
TMEM159	5.91525674976364	5.78534167858636	5.69417672033738	4.20693429582425	4.35366682814068	4.29215603027264	4.44247481686465	4.520146238324	3.96525763471486
BRCA1	3.94821458804781	3.94017636281457	4.06927547424608	5.9103850473038	5.88212495854552	5.78495573255897	4.68117706338814	4.58996768782158	5.13578288373849
ERCC1	5.7211329113287	5.78723002315031	5.95748464878852	5.77036363499576	5.86556586667211	6.04184869536485	6.45860834889562	5.19374003831749	5.63077986235951
CD22	7.78951684202875	7.67620814627709	7.63341827717818	8.14994105513868	8.10260506397296	8.37818584926372	7.74074751804149	6.84207433321137	7.48905450000318
MBTPS2	3.38333633336998	3.65594055799916	3.22734032047833	4.24905977149692	4.50031668709152	3.82126529626028	3.8144435942516	4.20119584323654	3.87610525697808
PRICKLE3	5.28534320514278	5.50920989211773	5.21595356017652	4.71758370669774	4.6624740012946	4.63703245813408	4.46230598878622	4.7611543378278	3.87610525697808
EXTL3	4.15706047754631	4.6076010237277	4.41828310318972	4.70754752680916	4.61372966744318	4.16496401381886	5.03903860386457	4.36946732582634	4.83825235797954
ELOVL5	7.46059508663406	7.3164013637655	7.17243442375795	7.70786221653467	7.38232328676375	7.49153847356259	6.70321939530052	7.71372250783096	7.2191449473015
ALOX5	5.23096383906748	5.02424062760305	5.1647557831003	4.82824455107626	4.45676032110478	4.55823089042648	3.84497796239972	3.5320203386123	3.59804866052663
CALCOCO1	5.52717210594364	5.12622941126635	5.41230920214509	5.02695562971801	5.22001721308992	5.36051482293667	6.35898452068758	4.36946732582634	6.40141548041535
UBR7	5.37165452832235	5.35733391396779	5.4709634198659	6.38357227384959	6.31607494000328	6.49749046704629	5.46476582747402	6.37936013058477	5.93660742995812
MAP4K5	6.49137894416629	6.51320865345275	6.13966480213747	5.44451312097537	5.32669978054041	5.41743325168932	5.8240551890359	6.08106326507851	5.94758898662186
PSMC4	7.0221308974602	7.22113267664563	7.15584472919291	7.17951349919023	7.27982247551734	7.24654869248573	7.74277591210623	6.92995792837736	7.51050414265268
MAN2B2	4.53167818469555	4.79944438170454	4.51808371018016	4.869336744671	4.59376125121059	4.63703245813408	5.01909319345307	5.16352542527048	5.44178010356591
SLC25A39	6.59261000228812	6.54145338957872	6.90951783222669	6.99996954656478	7.21594064908652	7.10124913933676	6.37998864114552	5.57282655500018	7.17777451288164
MVP	8.0170514507646	8.23001082799208	8.16682713312	7.87467226525879	8.03664696645411	7.48755679198953	7.56044588977314	7.0790412674933	7.93626290576761
NUB1	7.32698547898862	7.33394787109277	7.22336516925791	7.00612396062268	6.95926066163397	6.99680390416612	7.65395055800475	6.02334776722222	7.0726069712514
PGM3	5.44992158511961	5.4650660203169	5.60968565668972	4.81895179726652	4.6624740012946	4.92304903421759	4.58496174812884	3.75103012055409	4.41631435679469
CLK1	7.26969317520731	6.75526952690886	7.43261872095093	6.77697737670966	6.86868520851629	7.2621708813098	7.41411781010475	7.67943380878406	7.52523974516272
ANGEL1	3.72507290933753	3.20321076864837	3.95337635448627	4.56474692641014	4.79954173134212	4.59816963579663	4.08133032558101	3.38264271457407	4.53755690017027
RNF14	5.17060700938426	5.21026552618232	4.96702541599813	5.32815440697267	5.35069526160939	5.37782737117991	5.04562626389933	6.74848792599164	5.79482598004842
DNASE1L1	3.58178703299359	3.72060998555689	3.55108198573762	3.50515813012034	3.34771756180949	3.39209746814655	4.43245606103966	4.69931508400994	3.82937420663309
DDX11	6.07196534809026	5.73535657092608	6.21937903477564	5.82011667019286	6.13448671189631	6.28452674204948	6.01741856176081	3.83010169154529	5.40241353997843
TACC3	4.6133069470012	4.77681340720498	4.74418010028003	6.07361030881705	6.19538323313376	5.98649554887731	5.28713986272185	4.17113860938036	5.86890257081973
UFL1	5.97161919238275	6.03302054153367	5.56730233819595	5.84779512183981	5.8318663481099	5.74992651454002	5.16539459036948	5.90962203118882	5.45723080054158
POLA2	4.20298568285046	4.02584095504489	4.03857867702316	6.10453328857894	6.26332537451912	5.97895202820891	5.99716987791701	5.62918899761929	5.29042410366877
ZC3H3	4.28356319869749	4.84366838196123	4.48051140336506	4.44300165405777	4.57351256736678	3.71629573665874	3.79893059488028	2.81073636667836	4.23099119014961
CAPN1	6.82452114417567	7.0718820420264	6.77166083670214	7.63427559596743	7.59564507525308	7.201884582476	7.14176206919484	6.37936013058477	7.47962816760597
MDH1	7.68011512713116	7.66905722684909	7.84925395737238	8.25143635690142	8.18248894338829	8.28796491536161	8.47730709094536	8.56345603215912	8.41012517938789
SLC30A9	5.81284431545716	5.88393225217496	5.84667211716236	6.39299655368297	6.30383567218867	5.9445093967239	5.94878754614177	6.92995792837736	6.18880745285698
COX15	5.42752897307712	5.18756779089587	5.23863791181271	6.12352888941306	6.04540316831389	6.03094666584717	6.0274373175858	6.02334776722222	5.45338361148606
CCDC88C	6.61117960077024	6.46211391157066	6.21937903477564	6.62263955491176	6.40756478364126	6.19945239020415	6.13328240521573	5.95442982654749	6.59368610794057
YAF2	4.31875262715979	4.19469926879285	4.42621001896135	4.55917666836719	4.47870287398546	4.48556182272825	4.13173527901825	5.65113155049997	4.67605117252791
ZMYND11	5.30653372134713	5.29233665912135	5.25207926718648	5.17996724822398	5.30229843705028	5.37207957456959	5.17143098010015	4.61251025647266	5.30757372660231
WAS	5.94483986126715	5.97952122470627	5.82584935303743	6.18991379056852	6.06003138023888	6.18968240902285	5.858136184279	4.54379750638865	5.81595369087077
BID	6.22633833000454	6.47505824428847	6.41927635282681	6.47071063792581	6.47188160812945	6.33562753334277	6.2661395641093	6.47472711356479	6.52019133999541
MATR3	9.06174581123237	9.1582281138905	9.04454523294971	9.20280959985597	9.09663116292833	9.17014872090435	8.91208142898941	9.44951470214323	8.99219028556577
RGPD5	2.30828562810872	2.10367509509745	2.39019079616037	2.55638345347551	2.45122213756335	2.63223147187026	4.14406608092897	4.91416595633377	3.91018625222119
NUDCD3	5.93580180482686	5.88921685530322	5.91586555958678	6.47958423867906	6.63708868287469	6.5870481628476	6.00732974413723	7.13850140158801	6.51466376602697
CHDH	6.66959065493309	6.62934394461529	6.63982362308961	6.19531041172735	6.2664822577063	6.24419070496943	4.19236163796975	4.69931508400994	3.87610525697808
GLT8D1	5.18974117634097	4.87241543600678	5.21137357207326	5.35733350356671	5.15336817765485	5.49880980416694	5.52729239805475	5.82528467524751	5.59978999452306
ATP2C1	7.64934558317428	7.63328609582727	7.61965774325709	7.98420787864399	7.99157375158422	7.90276041425098	7.86234025245323	8.13753021673754	7.50772438256169
SLC38A5	5.35140584447854	5.54982009604121	5.61663005055952	5.94069033351456	6.14138132497472	5.93674251368021	5.48429499255927	6.14431482130465	5.69409534799767
RALBP1	6.27910355050679	6.2429684778861	6.12269172353376	6.66733709931201	6.54389797469661	6.4271671346738	6.96190702158542	6.67006127903482	6.84193552321946
RUFY3	4.50136835053829	4.57299198679756	4.54745256233693	4.40002458131249	4.60378000703558	4.24261656947133	5.21883384933094	3.70980745782758	4.87897629283284
WWTR1	2.5406483382001	2.32779840451302	2.10428192407399	2.25940171571838	2.49494351499267	1.95800163305202	2.67694007050167	4.07701643201581	3.19918245191894
AGPS	6.53841102313674	6.31280076168107	6.15166732594899	6.69553816687011	6.46090005146571	6.34446038771496	6.29683636133221	6.24874142750433	6.0143923573061
CXorf56	5.04595138974361	5.17896322240169	4.74418010028003	5.03098550675416	5.20693145407026	4.84220463395264	5.10989947777778	4.83968774037449	4.51558650033466
TTC27	4.67435315172966	5.07459060264127	4.85403657950866	5.05888379400469	4.95633133059529	5.31330586514442	5.04562626389933	6.27016798531566	5.21062339245565
CD74	11.6509644668761	11.9533627212105	11.5476512826176	12.1173975167536	11.9381035597217	11.8639646664425	12.1133576799651	11.8552043321731	12.1984823280123
ZRANB1	5.88035113481544	5.90321521901096	5.83778485061316	5.32487555319566	5.22001721308992	5.22678002142062	6.29130348766338	4.34274998745056	5.3329218757316
NCDN	4.9414572218725	5.22148187065457	4.97244908795315	5.28830759216476	5.40899390217406	5.04365771759673	5.54134473357823	4.47164772063281	5.14057589492739
GPR124	2.87917294361816	2.97040856423399	2.96973980069516	2.25940171571838	2.9366489647336	2.51193723815255	3.8144435942516	3.02754775575151	2.77492642261071
ZFP64	3.80666044383379	4.10670278779502	3.79097431175897	4.83286857760171	4.6334254687841	4.5067005897864	4.94350616730572	4.63470600258686	4.37623691741935
SAMD4A	3.79671078342618	3.69669736561256	3.77864350984825	2.66409727077577	2.35959166209779	3.17159710615131	2.64258856571089	3.02754775575151	1.88184162652723
RUNX3	9.37635948425087	9.61566023537583	9.3747852665569	8.61879570833549	8.7254837988204	8.61560515328285	7.84639352592217	8.18342498270819	8.16929750415745
MRE11A	5.27463007392748	5.13515332657062	5.2742069255163	5.15433493619424	5.15336817765485	5.50407512037958	4.92218516289194	4.36946732582634	5.08198124101655
SERPINB1	5.7497794219019	5.82999344506415	5.87879823298639	4.61393447603767	4.652855998733	4.85049600758403	3.50595387368905	2.81073636667836	3.88755527772162
SPAST	5.06265426853637	5.33942789459494	5.14567854590516	5.16170504183125	4.93268006253065	4.93868815799518	5.5781619160235	5.14817746093705	5.25991279945212
AQR	6.56942203887733	6.72996697544084	6.25986261191177	6.71695848673524	6.44426937692159	6.32674026679357	5.60962380236311	6.89360463385145	5.82193378250415
RTFDC1	6.32828111898669	6.37061907509419	6.39120356913344	6.43618038820176	6.44147886339996	6.24733383266341	6.26331628524177	5.75610111010151	6.4330158137921
SLC45A4	1.68787429138328	1.43767602228539	0.958851484552426	2.23165672523548	2.6956408652298	1.89526587770406	0.515476647807553	4.54379750638865	3.14296644235239
RNF10	7.3619874896934	7.47535108810169	7.47813032502149	7.12494352757925	7.01475577422567	7.11851679061055	7.5125075275151	8.11796795035902	7.47013983981164
ZNF839	4.05223765259104	3.93337118490946	4.33652213136678	4.05690885181964	4.43447887372878	4.71175181151379	4.52021456681422	3.48392605041125	4.53755690017027
ZDHHC6	6.41701306695418	6.15795448751872	6.46424203314183	6.04599807760919	6.09951057365334	6.21237695629364	6.49034403723208	6.82287012231422	5.7764669406865
RNH1	6.34031797699473	7.04845481481068	6.30570095462141	7.21448420244816	7.194554812186	5.74548744937352	4.97835556806332	5.79603985547166	6.49233921935552
NDUFS1	6.7848057405063	6.88613652310169	6.69663655902518	6.94015471255393	7.01475577422567	6.9608764829722	6.62839621854363	7.39732260987918	6.84634294530584
RB1CC1	5.98263218510517	6.19967041094312	5.64407810874701	5.48032124765595	5.28994123053029	5.27069152108404	5.76140458360479	6.3661545917855	6.14416023227643
ERP44	6.71123558204141	6.70221245328442	6.45264629724639	6.77577713118212	6.60253146083832	6.51062985696576	6.67375413978282	7.41346030656386	7.02674260428706
ALAS1	6.512809291075	6.61133650400447	6.27530444937364	6.74298719606445	6.45814155150314	6.5416845815466	7.34235959552442	6.98282595223399	7.21687744971742
BIRC3	9.80534294941249	9.60619772127756	9.60128613818822	8.93921689710685	8.82358495396647	8.82626597731864	8.30818133492622	9.1810703305764	8.47228016087806
AKAP11	6.80851839005437	6.90973048692977	6.87083352244364	6.77937487629073	6.72691689225392	6.51062985696576	6.33498349512049	6.87507860026367	6.81220350669284
